,пятерочки,айди_магазина,магазины
212729,0,17762,0
212744,0,17763,1
212773,0,17766,0
212851,0,17772,0
212946,1,17780,2
212975,2,17783,6
213066,0,17791,3
213090,1,17793,2
213158,0,17798,1
213179,0,17800,1
213193,0,17801,0
213220,0,17803,0
213222,0,17804,0
213289,1,17809,1
213299,0,17810,0
213311,0,17811,0
213357,0,17815,0
213393,0,17818,0
213412,1,17819,5
213430,0,17821,1
213449,3,17822,11
213473,0,17824,4
213481,2,17825,7
213495,0,17826,0
213498,0,17827,1
213512,0,17828,1
213566,0,17832,2
213578,0,17833,3
213588,0,17834,4
213626,2,17837,5
213632,0,17838,0
213680,0,17842,0
213694,0,17843,0
213753,1,17848,2
213790,1,17851,5
213799,0,17852,3
213875,0,17858,1
213887,0,17859,0
213921,0,17862,1
213983,0,17867,2
213997,2,17869,4
214015,0,17870,0
214035,0,17872,0
214091,0,17876,4
214102,1,17877,7
214136,0,17880,2
214153,0,17882,1
214187,2,17884,11
214199,0,17885,0
214205,0,17886,0
214224,0,17887,0
214286,0,17893,2
214304,0,17894,3
214346,0,17898,1
214369,0,17900,1
214407,1,17903,4
214421,0,17904,1
214426,0,17905,1
214441,0,17906,1
214497,1,17911,3
214527,0,17913,3
214614,1,17920,4
214704,0,17928,1
214779,2,17934,6
214786,0,17935,2
214839,1,17939,2
214856,0,17941,2
214883,1,17943,3
214918,1,17946,2
214935,0,17947,0
214947,0,17949,0
214959,0,17950,0
214985,0,17952,0
215030,0,17956,1
215053,3,17958,13
215068,0,17959,4
215080,0,17960,0
215090,1,17961,3
215099,0,17962,0
215185,0,17969,3
215194,0,17970,2
215209,0,17971,3
215289,0,17978,1
215306,0,17979,0
215346,0,17982,0
215348,0,17983,0
215378,1,17985,4
215425,1,17989,4
215440,1,17990,3
215456,0,17992,0
215471,0,17993,0
215513,1,17996,3
215639,0,18007,0
215650,1,18008,3
215661,0,18009,0
215679,0,18010,0
215685,0,18011,2
215712,0,18013,0
215733,0,18015,1
215754,0,18016,2
215763,0,18017,0
215855,0,18025,1
215875,0,18027,2
215934,0,18031,2
215943,1,18032,6
215956,0,18033,2
215991,0,18036,3
216003,0,18037,0
216040,0,18040,0
216061,1,18042,7
216071,0,18043,0
216081,1,18044,1
216127,0,18048,1
216147,0,18050,0
216196,0,18054,0
216267,2,18060,7
216379,0,18069,2
216393,0,18071,1
216422,0,18073,0
216433,0,18074,0
216440,0,18075,2
216457,0,18076,1
216487,0,18078,2
216581,0,18086,1
216587,0,18087,1
216663,0,18093,0
216717,0,18098,0
216744,0,18100,2
216761,0,18101,1
216829,1,18107,6
216949,0,18117,4
216968,1,18119,1
217004,0,18122,0
217078,0,18128,2
217194,0,18138,0
217230,0,18141,1
217268,0,18144,0
217289,0,18146,2
217339,3,18150,7
217341,0,18151,0
217378,0,18154,0
217392,1,18155,9
217408,0,18156,0
217450,1,18160,5
217493,0,18163,2
217498,0,18164,2
217507,2,18165,9
217539,0,18167,1
217553,1,18168,7
217566,0,18170,3
217602,0,18173,4
217624,0,18174,0
217698,1,18181,4
217777,0,18187,3
217786,0,18188,0
217795,1,18189,2
217880,2,18197,5
217894,0,18198,1
217926,0,18200,1
217933,0,18201,2
217958,0,18203,3
217997,2,18206,4
218065,1,18213,3
218080,0,18214,1
218121,0,18217,1
218132,0,18218,1
218195,1,18223,3
218254,1,18228,8
218280,1,18230,5
218281,0,18231,1
218353,1,18237,5
218389,2,18240,7
218401,5,18241,10
218419,0,18242,1
218442,1,18244,2
218480,1,18247,5
218494,0,18248,1
218499,0,18249,1
218522,0,18251,0
218565,0,18255,1
218575,0,18256,1
218590,0,18257,0
218615,1,18259,1
218655,0,18263,1
218758,0,18271,6
218825,0,18277,0
218883,0,18282,0
218955,0,18288,1
218974,0,18289,7
218981,1,18290,4
219003,0,18292,0
219032,0,18294,1
219047,0,18295,1
219052,0,18296,1
219076,0,18298,0
219100,1,18300,7
219113,1,18301,3
219145,0,18304,0
219172,1,18306,2
219213,2,18309,5
219230,2,18311,5
219243,0,18312,1
219277,0,18315,1
219292,0,18316,1
219318,0,18318,0
219349,0,18321,8
219382,0,18323,6
219401,0,18325,1
219440,0,18328,4
219460,0,18330,1
219470,0,18331,1
219501,0,18333,2
219514,0,18334,1
219528,0,18335,0
219585,0,18340,0
219596,0,18341,0
219621,1,18343,5
219693,0,18349,0
219697,0,18350,1
219725,0,18352,0
219742,1,18353,7
219793,0,18358,0
219814,0,18360,2
219836,0,18361,1
219850,1,18363,6
219865,0,18364,2
219883,0,18365,0
219893,0,18366,0
219907,1,18367,3
219928,0,18369,0
219943,0,18370,0
219966,0,18372,2
220160,0,18388,1
220184,0,18390,0
220199,0,18392,1
220225,1,18394,4
220243,0,18395,1
220246,0,18396,1
220292,0,18400,1
220337,1,18403,3
220341,1,18404,4
220411,0,18409,1
220440,0,18412,8
220458,0,18413,0
220466,0,18414,0
220496,0,18417,0
220509,3,18418,10
220521,0,18419,1
220532,1,18420,3
220545,2,18421,4
220577,1,18423,5
220615,0,18426,3
220686,0,18432,0
220732,0,18436,0
220776,0,18440,2
220836,0,18445,1
220846,0,18446,0
220851,0,18447,0
220918,0,18452,1
220924,0,18453,1
220936,1,18454,2
220972,0,18457,1
220997,1,18459,4
221041,0,18462,0
221069,0,18465,1
221084,1,18466,2
221108,0,18468,0
221139,1,18471,2
221156,0,18473,2
221178,1,18474,7
221221,0,18478,0
221302,0,18485,0
221365,0,18490,1
221418,1,18495,5
221490,0,18501,0
221496,0,18502,2
221537,0,18505,1
221628,0,18513,0
221706,1,18519,1
221720,3,18520,7
221793,0,18527,1
221815,0,18528,1
221889,0,18535,1
221955,0,18540,3
221988,2,18543,12
222009,0,18545,2
222028,0,18546,1
222040,1,18547,7
222044,1,18548,4
222114,0,18553,0
222137,0,18555,1
222158,0,18557,5
222196,0,18560,1
222288,0,18568,1
222303,1,18570,2
222329,0,18572,0
222344,1,18573,3
222356,0,18574,0
222388,0,18577,1
222417,0,18579,0
222495,1,18586,2
222538,0,18589,2
222573,0,18592,2
222685,0,18602,3
222739,0,18606,2
222909,0,18621,0
222925,1,18622,1
222969,3,18626,6
223076,1,18635,4
223098,0,18637,0
223114,1,18638,2
223158,0,18642,0
223177,0,18643,2
223206,1,18646,5
223222,0,18647,1
223291,0,18653,0
223308,0,18654,0
223348,0,18658,1
223376,0,18660,3
223429,1,18664,4
223448,0,18666,1
223464,1,18667,2
223466,0,18668,0
223485,0,18669,0
223493,0,18670,0
223507,3,18671,10
223544,0,18674,1
223558,0,18675,0
223582,0,18677,6
223594,0,18678,0
223673,0,18685,2
223688,0,18686,3
223704,0,18688,0
223757,0,18692,0
223768,1,18693,4
223777,0,18694,1
223796,0,18696,1
223814,3,18698,8
223828,0,18699,0
223839,0,18700,1
223872,0,18702,0
223906,0,18705,2
223923,0,18707,2
223970,0,18711,3
223998,0,18713,0
224015,1,18715,1
224032,0,18716,1
224039,0,18717,0
224054,0,18718,1
224074,0,18720,2
224099,0,18722,0
224129,0,18725,0
224148,0,18726,3
224153,2,18727,4
224203,0,18731,3
224232,1,18733,3
224235,0,18734,1
224252,0,18735,0
224260,2,18736,5
224274,0,18737,1
224292,0,18738,1
224306,0,18739,3
224315,1,18740,3
224390,2,18746,4
224401,0,18747,2
224430,0,18750,4
224494,0,18755,0
224527,0,18758,0
224574,0,18762,1
224592,0,18763,0
224631,0,18767,2
224759,0,18777,1
224775,0,18779,0
224802,0,18781,1
224841,0,18784,1
224859,0,18786,0
224865,1,18787,1
224896,1,18789,2
224914,0,18791,0
224927,2,18792,7
224942,0,18793,1
225006,0,18799,0
225021,0,18801,0
225075,2,18805,5
225079,0,18806,1
225138,2,18810,7
225153,1,18812,2
225164,0,18813,0
225218,0,18817,0
225226,1,18818,2
225357,0,18829,1
225367,1,18830,3
225397,0,18832,4
225426,0,18835,0
225446,0,18836,0
225482,0,18840,0
225528,0,18844,1
225557,0,18846,1
225583,0,18849,2
225594,0,18850,0
225610,0,18851,0
225626,1,18852,3
225634,0,18853,0
225645,1,18854,2
225701,1,18858,5
225731,0,18861,0
225753,0,18863,0
225764,0,18864,1
225810,0,18868,0
225845,0,18870,1
225856,0,18871,0
225861,0,18872,1
225883,0,18874,0
225928,0,18877,0
225987,0,18882,6
226011,0,18884,0
226018,0,18885,1
226049,2,18887,7
226069,0,18889,0
226091,0,18891,2
226103,0,18892,2
226118,2,18893,6
226150,0,18896,3
226207,0,18901,1
226219,0,18902,0
226232,0,18903,0
226258,1,18905,7
226290,0,18908,3
226326,0,18911,1
226362,1,18914,5
226370,0,18915,0
226398,0,18918,0
226420,0,18919,1
226424,0,18920,3
226451,0,18922,0
226514,0,18927,0
226539,1,18929,4
226557,0,18931,1
226572,0,18932,1
226610,0,18935,0
226624,1,18936,5
226640,0,18938,1
226651,0,18939,0
226664,0,18940,1
226719,0,18944,4
226731,0,18945,1
226751,0,18947,1
226760,0,18948,1
226772,1,18949,1
226790,3,18950,8
226800,0,18951,0
226813,0,18952,1
226828,0,18954,2
226846,0,18955,2
226863,0,18956,0
226881,1,18958,2
226905,0,18960,0
226954,0,18964,2
227035,0,18971,2
227040,0,18972,2
227118,0,18978,1
227140,0,18980,1
227150,0,18981,2
227186,0,18984,1
227226,0,18987,1
227234,0,18988,2
227291,0,18993,0
227303,1,18994,1
227347,0,18998,0
227390,0,19001,0
227429,0,19004,3
227444,0,19006,1
227494,0,19010,1
227506,0,19011,0
227514,1,19012,2
227524,0,19013,3
227538,0,19014,0
227545,0,19015,0
227565,0,19016,0
227581,0,19018,2
227597,0,19019,0
227621,0,19021,1
227636,0,19023,2
227658,0,19025,1
227667,0,19026,0
227805,0,19037,0
227817,0,19038,0
227842,0,19040,0
227892,0,19044,2
227904,0,19045,2
227916,0,19046,0
227963,1,19050,2
227994,1,19053,1
228009,0,19054,1
228031,0,19056,1
228058,0,19058,0
228069,0,19059,2
228129,0,19064,0
228137,0,19065,0
228148,1,19066,9
228173,0,19068,2
228197,1,19070,2
228259,0,19075,0
228275,1,19077,3
228324,0,19081,0
228329,0,19082,0
228381,1,19086,4
228450,0,19092,2
228458,0,19093,2
228472,0,19094,0
228577,1,19103,3
228588,2,19104,5
228600,0,19105,2
228608,0,19106,2
228619,1,19107,2
228647,0,19109,2
228659,3,19110,6
228665,2,19111,3
228684,0,19112,0
228688,5,19113,9
228748,0,19118,0
228768,0,19119,1
228769,0,19120,0
228803,1,19123,4
228825,0,19124,1
228830,1,19125,5
228843,1,19126,2
228869,0,19128,0
228910,0,19132,0
228918,0,19133,0
228959,2,19137,5
229003,0,19140,5
229066,0,19146,0
229075,0,19147,5
229087,1,19148,2
229104,1,19149,2
229110,0,19150,4
229174,0,19155,0
229186,0,19156,0
229189,0,19157,0
229224,0,19160,1
229240,0,19161,1
229344,1,19170,3
229366,0,19172,5
229372,2,19173,7
229423,0,19177,0
229436,0,19178,0
229449,0,19179,3
229480,1,19182,2
229491,0,19183,2
229616,1,19193,7
229648,0,19196,0
229661,0,19197,0
229714,0,19202,2
229774,2,19207,5
229799,0,19210,0
229859,0,19215,0
229927,0,19220,3
229935,0,19221,1
229948,0,19222,1
229952,3,19223,7
229970,1,19224,6
229981,0,19225,1
230020,0,19229,0
230166,3,19241,4
230190,0,19243,1
230200,0,19244,1
230250,0,19248,2
230258,0,19249,0
230357,3,19257,8
230360,1,19258,5
230397,0,19261,3
230408,0,19262,4
230459,0,19266,0
230490,0,19269,0
230528,0,19272,3
230572,0,19276,1
230603,1,19278,3
230608,0,19279,0
230724,0,19288,2
230735,0,19289,3
230806,0,19295,4
230853,2,19299,6
230869,1,19300,3
230897,0,19303,4
230995,0,19311,0
231082,3,19318,7
231099,1,19320,2
231151,1,19324,2
231158,0,19325,0
231169,3,19326,7
231246,0,19332,1
231265,1,19334,4
231339,2,19340,6
231356,1,19341,1
231367,0,19342,1
231392,0,19344,4
231397,2,19345,7
231414,0,19346,1
231430,1,19348,3
231449,1,19349,2
231505,0,19354,3
231587,0,19361,0
231634,0,19365,2
231657,0,19367,1
231693,2,19370,6
231747,0,19374,0
231758,1,19375,5
231788,0,19377,0
231813,0,19380,0
231832,0,19381,0
231856,1,19383,2
231880,1,19385,3
231891,1,19386,4
231910,0,19388,1
231932,0,19389,1
231933,0,19390,2
231970,0,19393,0
231986,1,19394,3
231989,0,19395,1
231998,0,19396,1
232058,2,19401,10
232154,0,19409,1
232174,1,19410,4
232178,0,19411,2
232229,0,19415,2
232245,1,19416,4
232308,0,19421,0
232313,1,19422,2
232332,1,19424,2
232355,0,19426,1
232399,0,19430,0
232417,0,19431,0
232474,0,19436,0
232489,0,19437,4
232519,0,19440,0
232573,0,19444,0
232608,0,19447,0
232624,0,19449,1
232646,5,19450,10
232686,1,19454,4
232721,0,19457,0
232739,0,19458,3
232761,0,19460,1
232769,2,19461,4
232807,1,19464,3
232835,0,19466,4
232849,1,19467,4
232862,0,19468,0
232922,0,19473,1
232982,1,19478,4
232988,1,19479,1
232998,0,19480,0
233002,0,19481,0
233037,0,19484,0
233070,0,19487,0
233085,0,19488,3
233115,0,19491,1
233192,1,19497,3
233218,0,19499,0
233231,0,19500,0
233235,0,19501,2
233257,0,19503,1
233279,0,19504,1
233285,1,19505,1
233330,2,19509,7
233347,1,19510,6
233369,1,19512,4
233381,0,19513,0
233395,1,19514,1
233426,1,19517,2
233470,0,19520,0
233496,0,19522,1
233568,0,19528,1
233584,0,19530,2
233600,0,19531,1
233620,0,19533,0
233661,0,19536,0
233673,0,19537,0
233700,0,19540,0
233715,1,19541,3
233744,0,19544,0
233804,0,19549,0
233851,0,19553,1
233921,0,19559,1
233930,0,19560,1
233985,0,19564,1
234012,0,19566,1
234019,0,19567,2
234027,1,19568,2
234075,0,19572,0
234091,0,19573,1
234163,0,19580,1
234181,0,19581,0
234193,0,19582,4
234293,3,19591,7
234306,0,19592,0
234317,0,19593,1
234381,0,19598,2
234411,1,19601,6
234422,0,19602,0
234433,1,19603,2
234443,0,19604,2
234456,2,19605,4
234497,0,19608,0
234520,0,19610,0
234577,0,19615,0
234644,1,19621,4
234660,0,19622,0
234665,2,19623,4
234684,0,19624,2
234706,0,19626,1
234717,0,19627,0
234734,2,19629,9
234752,0,19630,0
234763,0,19631,1
234792,0,19633,1
234935,0,19645,1
234950,0,19647,0
234968,0,19648,6
234970,2,19649,2
235016,2,19652,4
235058,1,19656,2
235084,1,19658,4
235092,1,19659,3
235111,0,19660,1
235142,0,19663,0
235160,0,19665,0
235183,0,19666,1
235214,0,19669,0
235242,0,19671,1
235245,0,19672,5
235301,0,19676,2
235314,0,19677,0
235318,0,19678,2
235355,1,19681,6
235364,0,19682,0
235380,0,19683,0
235426,3,19687,7
235469,0,19691,3
235477,0,19692,0
235647,1,19706,2
235661,0,19708,0
235678,0,19709,0
235708,0,19712,0
235736,0,19714,4
235753,0,19715,0
235792,0,19719,0
235807,2,19720,4
235819,1,19721,3
235864,0,19725,1
235919,0,19730,0
235930,0,19731,1
235996,0,19736,1
236037,0,19740,0
236060,1,19742,6
236067,0,19743,1
236076,3,19744,6
236160,0,19751,4
236195,1,19753,5
236220,0,19756,1
236257,1,19759,1
236286,0,19761,2
236330,0,19765,1
236342,0,19766,0
236437,0,19774,0
236464,1,19777,2
236517,1,19781,2
236539,0,19783,0
236571,1,19786,2
236585,2,19787,4
236606,0,19789,0
236649,1,19792,1
236658,0,19793,0
236687,1,19796,4
236769,2,19802,6
236773,0,19803,0
236790,0,19804,1
236815,1,19806,2
236830,0,19807,1
236865,0,19810,1
236882,0,19812,3
236897,0,19813,0
236922,0,19815,0
236962,1,19819,3
236990,0,19821,0
237027,3,19825,5
237150,0,19835,1
237176,0,19837,1
237184,1,19838,3
237201,0,19839,0
237239,0,19842,0
237317,0,19849,0
237332,2,19851,5
237356,1,19853,2
237383,0,19855,0
237403,0,19857,0
237414,0,19858,0
237433,0,19859,1
237438,0,19860,1
237452,1,19861,4
237528,1,19867,3
237532,2,19868,3
237547,0,19869,1
237563,0,19870,1
237632,0,19876,1
237639,0,19877,1
237670,1,19879,2
237681,0,19880,0
237691,0,19881,2
237716,0,19883,3
237731,0,19885,1
237745,0,19886,0
237769,1,19888,2
237784,0,19889,3
237793,0,19890,1
237810,0,19892,0
237874,0,19897,0
237891,1,19898,2
237892,1,19899,7
237909,0,19900,0
237921,0,19901,0
237955,0,19904,2
237994,1,19907,5
238058,0,19913,1
238104,0,19917,0
238143,0,19920,3
238152,0,19921,0
238157,0,19922,2
238172,0,19923,0
238184,0,19924,0
238200,0,19925,1
238218,0,19927,1
238249,0,19929,1
238260,0,19930,1
238284,0,19932,0
238298,0,19933,1
238322,0,19936,0
238336,0,19937,0
238350,0,19938,1
238389,0,19942,1
238420,0,19945,6
238430,0,19946,1
238441,0,19947,2
238457,0,19948,0
238459,0,19949,3
238478,0,19950,3
238493,0,19952,1
238504,1,19953,5
238511,3,19954,6
238522,0,19955,1
238533,0,19956,0
238560,0,19958,0
238575,1,19959,3
238602,0,19961,1
238607,1,19962,5
238624,0,19963,1
238670,0,19967,3
238765,1,19975,1
238820,0,19980,0
238847,0,19982,0
238882,0,19985,1
238935,0,19989,0
238954,0,19991,0
238985,2,19994,7
239001,1,19995,3
239038,0,19999,0
239076,0,20002,0
239103,0,20004,2
239128,2,20006,4
239138,0,20007,1
239146,0,20008,0
239174,0,20010,1
239178,2,20011,3
239213,0,20014,3
239221,0,20015,0
239253,0,20017,0
239262,0,20018,1
239293,1,20021,3
239363,0,20027,3
239416,1,20031,4
239423,0,20032,0
239465,0,20035,7
239499,2,20038,5
239547,0,20042,1
239599,1,20046,3
239622,0,20048,1
239626,0,20049,3
239637,0,20050,4
239660,1,20052,6
239695,0,20054,5
239715,0,20056,0
239725,0,20057,1
239736,0,20058,2
239764,0,20060,1
239770,1,20061,2
239798,0,20064,0
239833,1,20067,8
239950,1,20076,1
240025,0,20083,0
240056,0,20085,1
240063,0,20086,0
240078,0,20087,0
240089,0,20088,0
240171,0,20095,0
240184,2,20096,6
240198,0,20098,5
240214,0,20099,3
240246,1,20102,2
240256,0,20103,2
240276,0,20104,0
240306,0,20107,2
240311,1,20108,6
240371,1,20113,1
240393,1,20114,1
240404,0,20115,0
240416,0,20116,1
240417,0,20117,1
240545,0,20127,0
240547,0,20128,0
240594,0,20132,0
240621,1,20134,5
240635,1,20136,3
240665,0,20138,0
240697,1,20141,6
240740,1,20145,2
240787,0,20150,0
240819,0,20153,1
240830,1,20154,2
240845,0,20155,1
240861,0,20156,0
240888,1,20159,1
240906,0,20160,2
240919,0,20161,2
240926,1,20162,3
241027,1,20170,1
241099,0,20177,1
241127,1,20179,2
241133,0,20180,1
241145,0,20181,1
241185,0,20184,1
241209,0,20186,1
241212,1,20187,1
241266,0,20191,1
241301,1,20194,5
241309,0,20195,1
241316,0,20196,2
241330,0,20197,1
241365,0,20200,0
241376,0,20201,0
241397,0,20202,2
241411,0,20203,1
241418,0,20204,2
241430,0,20205,2
241436,1,20206,1
241458,0,20207,2
241507,0,20211,0
241512,1,20212,1
241534,0,20214,1
241548,0,20215,0
241551,0,20216,1
241568,0,20217,1
241604,0,20221,0
241648,0,20225,0
241679,0,20227,2
241700,0,20229,1
241708,1,20230,6
241725,1,20232,2
241737,0,20233,0
241771,2,20236,6
241795,0,20238,0
241806,0,20239,0
241843,1,20242,2
241871,2,20245,4
241890,0,20246,0
241906,0,20247,0
241911,0,20248,1
241950,0,20251,0
241963,1,20252,4
242000,0,20256,0
242013,0,20257,3
242043,0,20259,0
242078,0,20262,1
242088,0,20263,2
242103,0,20264,0
242112,0,20265,0
242150,0,20268,0
242176,1,20271,4
242193,0,20272,0
242216,0,20274,1
242235,0,20276,6
242248,2,20277,6
242257,3,20278,14
242272,1,20279,6
242298,3,20281,9
242364,0,20287,0
242385,1,20288,2
242430,0,20292,2
242453,0,20294,0
242464,0,20295,1
242549,0,20302,0
242558,0,20303,1
242566,0,20304,1
242615,0,20308,1
242622,0,20309,1
242637,0,20310,2
242651,0,20311,0
242681,0,20314,0
242708,0,20317,1
242731,0,20319,1
242747,0,20320,0
242763,0,20322,2
242798,0,20325,0
242842,1,20329,2
242856,0,20330,1
242897,0,20333,2
242967,1,20339,5
243036,0,20346,0
243060,0,20348,0
243063,0,20349,0
243083,0,20350,0
243092,0,20351,0
243116,0,20353,0
243131,0,20354,0
243150,2,20356,4
243164,1,20357,2
243177,0,20358,3
243181,0,20359,0
243216,1,20362,5
243288,1,20369,2
243311,2,20371,4
243332,1,20372,4
243414,1,20380,3
243443,0,20383,1
243484,0,20386,1
243487,0,20387,1
243544,1,20391,1
243549,1,20392,2
243599,1,20396,1
243613,0,20397,0
243681,1,20403,3
243709,0,20405,0
243730,0,20407,1
243775,1,20411,4
243789,0,20412,0
243841,2,20417,2
243849,0,20418,2
243872,0,20420,1
243970,0,20428,0
243987,0,20430,0
243996,0,20431,0
244009,0,20432,0
244016,3,20433,4
244054,0,20436,0
244116,0,20441,2
244130,1,20443,3
244241,0,20452,1
244259,0,20453,0
244314,0,20458,0
244363,0,20463,2
244378,0,20464,1
244418,2,20468,7
244433,0,20469,0
244454,0,20471,0
244467,0,20472,0
244526,0,20477,2
244536,0,20478,1
244557,0,20480,4
244802,1,20502,6
244893,0,20510,0
244902,0,20511,0
244907,1,20512,2
244929,0,20514,1
244988,1,20519,1
244996,0,20520,2
245028,0,20522,0
245088,2,20528,4
245102,1,20529,3
245125,0,20531,0
245140,0,20533,1
245180,0,20536,0
245201,0,20538,1
245217,0,20540,1
245228,0,20541,1
245255,0,20544,0
245270,0,20545,1
245283,0,20546,1
245378,0,20555,0
245424,3,20559,9
245465,0,20563,0
245491,0,20565,3
245496,1,20566,3
245523,0,20569,0
245575,1,20573,2
245601,0,20576,2
245631,0,20578,4
245635,0,20579,2
245645,0,20580,3
245660,0,20581,3
245676,0,20583,0
245691,0,20584,1
245771,0,20592,0
245799,0,20595,1
245838,0,20598,1
245866,0,20601,3
245920,1,20605,8
246038,0,20616,0
246053,1,20617,3
246075,0,20619,1
246093,0,20621,0
246113,0,20623,0
246124,1,20624,3
246141,1,20625,2
246146,2,20626,5
246174,0,20629,3
246196,0,20631,0
246210,0,20632,2
246217,0,20633,3
246238,0,20635,0
246286,0,20639,1
246297,0,20640,0
246313,0,20642,2
246326,1,20643,5
246341,1,20644,3
246349,2,20645,7
246372,0,20647,0
246386,0,20648,0
246411,0,20650,1
246433,0,20652,0
246445,0,20653,0
246463,0,20655,0
246479,2,20656,6
246492,0,20657,1
246515,1,20659,6
246527,0,20660,0
246542,0,20661,0
246565,1,20663,3
246571,0,20664,1
246582,0,20665,0
246675,1,20673,7
246690,1,20674,4
246765,0,20681,3
246806,0,20684,2
246815,0,20685,3
246934,0,20695,3
246937,0,20696,2
246974,0,20700,0
246999,0,20702,0
247033,0,20705,1
247052,2,20707,5
247074,0,20710,1
247089,1,20712,4
247141,1,20716,3
247164,1,20718,1
247195,1,20721,6
247210,1,20722,5
247252,0,20726,3
247292,0,20730,0
247309,0,20731,2
247315,0,20732,1
247361,0,20736,4
247374,0,20737,0
247414,0,20741,1
247462,1,20745,2
247468,0,20746,0
247498,1,20749,2
247530,0,20751,2
247540,1,20752,5
247570,0,20755,2
247649,0,20762,1
247697,0,20766,0
247739,0,20769,0
247746,0,20770,1
247757,1,20771,2
247803,2,20775,3
247813,0,20776,0
247857,0,20780,3
247869,1,20781,2
247891,1,20783,5
247903,0,20784,2
247993,1,20792,2
248013,0,20794,0
248041,0,20797,1
248076,0,20800,0
248168,0,20808,1
248172,4,20809,13
248183,1,20810,4
248202,2,20811,6
248260,0,20817,0
248272,1,20818,6
248290,1,20819,1
248292,0,20820,0
248309,0,20821,1
248337,0,20824,0
248349,1,20825,3
248378,1,20828,4
248399,0,20829,1
248433,1,20832,1
248458,2,20834,6
248462,1,20835,5
248509,1,20839,4
248522,0,20840,1
248544,0,20842,2
248558,0,20843,1
248577,0,20845,2
248605,1,20847,3
248634,0,20850,0
248669,0,20853,1
248681,0,20854,0
248703,0,20856,1
248711,0,20857,1
248730,1,20859,3
248752,0,20861,0
248809,0,20866,2
248812,2,20867,3
248834,0,20869,0
248852,0,20871,2
248877,0,20873,3
248885,0,20874,0
248980,0,20883,0
249037,0,20888,1
249048,0,20889,0
249102,0,20895,0
249179,0,20902,1
249200,0,20904,0
249206,1,20905,5
249248,0,20909,0
249268,0,20910,0
249290,0,20912,0
249339,1,20917,4
249401,1,20922,8
249423,0,20925,0
249438,0,20926,3
249444,0,20927,1
249471,0,20929,3
249499,0,20932,0
249521,1,20934,3
249539,0,20936,1
249547,0,20937,0
249573,0,20940,1
249609,1,20944,3
249644,0,20947,0
249667,3,20950,6
249700,0,20953,0
249711,0,20954,3
249728,1,20956,5
249749,0,20957,0
249752,1,20958,2
