,пятерочки,выручка
1360,1,146701242.399
1361,1,137973830.787
1362,1,122044603.633
1363,1,122269516.769
1364,1,143441543.099
1365,1,151009943.141
1366,1,150261023.711
1367,1,168498731.239
1368,2,29667383.279
1369,2,28735837.118
1370,2,32558328.797
1371,2,31710424.257
1372,2,31998925.034
1373,2,30122194.599
1374,2,32149763.61
1375,2,29976364.581
1376,2,31392709.974
1377,2,32362815.947
1378,2,33023404.834
1379,2,36950335.961
1380,4,45931911.74
1381,4,48167651.158
1382,4,49303730.745
1383,4,48776635.17
1384,4,48205886.063
1385,4,44778432.947
1386,4,43276116.543
1387,4,44375034.045
1388,4,52868022.896
1389,4,52225310.535
1390,4,55753607.043
1391,4,61044861.607
1392,3,71506219.314
1393,3,70589872.637
1394,3,75785730.732
1395,3,71546520.757
1396,3,74539822.652
1397,3,71770883.197
1398,3,74818147.875
1399,3,73144910.782
1400,3,74781998.353
1401,3,78148102.462
1402,3,85055262.991
1403,3,94665625.841
1404,3,50941165.732
1405,3,52336749.298
1406,3,58855359.331
1407,3,60367627.775
1408,3,60391270.725
1409,3,55435088.283
1410,3,58320763.521
1411,3,59771642.281
1412,3,59549918.221
1413,3,61712764.641
1414,3,60238868.011
1415,3,69356878.691
1416,4,52988147.943
1417,4,51217623.916
1418,4,53364460.153
1419,4,26706121.402
1420,4,56830717.743
1421,4,55941618.577
1422,4,52362209.334
1423,4,50455547.627
1424,4,51235223.294
1425,4,58195473.093
1426,4,63704025.362
1427,4,72325293.12
1428,3,68307462.07
1429,3,69348130.721
1430,3,70955295.537
1431,3,70323217.239
1432,3,73039475.742
1433,3,68670267.209
1434,3,68634750.598
1435,3,66426291.501
1436,3,65530448.831
1437,3,70489406.169
1438,3,70253086.459
1439,3,79886539.774
1440,0,122963337.169
1441,0,128332219.904
1442,0,143201569.802
1443,0,143188201.832
1444,0,145368418.735
1445,0,135255773.938
1446,0,131946186.306
1447,0,113661514.341
1448,0,141059879.131
1449,0,148067641.096
1450,0,148430676.826
1451,0,162818351.336
1452,0,106797617.429
1453,0,107994753.341
1454,0,121487091.745
1455,0,116339564.797
1456,0,120265158.497
1457,0,114896413.956
1458,0,112767008.955
1459,0,99884052.991
1460,0,90525888.105
1461,0,92119131.624
1462,0,92406276.352
1463,0,107875080.074
1464,4,53548006.62
1465,4,55767303.191
1466,4,61323384.154
1467,4,57087360.786
1468,4,57432314.647
1469,4,55324658.829
1470,4,54945548.554
1471,4,56013496.172
1472,4,54179109.362
1473,4,60695768.117
1474,4,62047686.546
1475,4,69586938.477
1476,1,50898270.011
1477,1,57844567.733
1478,1,64077905.345
1479,1,59060851.674
1480,1,62110766.34
1481,1,62225389.692
1482,1,65249263.65
1483,1,62995953.152
1484,1,62465990.735
1485,1,64538678.298
1486,1,68535868.96
1487,1,81459684.871
1488,1,155879251.669
1489,1,164072964.973
1490,1,181832248.906
1491,1,170990023.484
1492,1,177620749.86
1493,1,165204240.621
1494,1,156827426.506
1495,1,156506694.793
1496,1,165956541.667
1497,1,174819019.405
1498,1,178587659.646
1499,1,192980780.526
1500,1,54443262.739
1501,1,53761939.914
1502,1,58680590.418
1503,1,61030092.368
1504,1,65165177.837
1505,1,68243459.053
1506,1,68840650.525
1507,1,65485784.633
1508,1,62842783.421
1509,1,60894031.57
1510,1,59446396.977
1511,1,64376286.013
1512,2,36661833.356
1513,2,37266421.428
1514,2,40075198.244
1515,2,37961078.677
1516,2,35347021.904
1517,2,34501090.03
1518,2,36298932.241
1519,2,36443754.454
1520,2,35408297.488
1521,2,39337851.626
1522,2,40844232.811
1523,2,43287618.495
1524,2,62933537.742
1525,2,60051792.353
1526,2,63705315.279
1527,2,60321671.62
1528,2,62925061.433
1529,2,46396482.823
1530,2,38880366.373
1531,2,43484492.345
1532,2,48247689.155
1533,2,56536616.289
1534,2,58456489.021
1535,2,66576517.319
1536,0,72497523.166
1537,0,76802588.867
1538,0,84841186.716
1539,0,88122225.223
1540,0,86637793.75
1541,0,84065157.495
1542,0,85466615.447
1543,0,81533116.791
1544,0,80975602.307
1545,0,85268206.491
1546,0,83438352.338
1547,0,92517011.855
1548,1,25708847.872
1549,1,25233876.24
1550,1,27457567.896
1551,1,25421563.837
1552,1,25508458.458
1553,1,24484328.035
1554,1,25727621.376
1555,1,28415664.211
1556,1,25960631.586
1557,1,26882629.386
1558,1,25557421.169
1559,1,30958031.463
1560,2,48548467.555
1561,2,45462638.372
1562,2,48246570.249
1563,2,46171618.707
1564,2,47950435.197
1565,2,45127483.872
1566,2,45802069.737
1567,2,47335027.493
1568,2,45873906.831
1569,2,49481116.796
1570,2,50668427.546
1571,2,60406584.521
1572,2,18149174.196
1573,2,32616608.007
1574,2,34322817.944
1575,2,34459272.461
1576,2,34018585.824
1577,2,29644922.017
1578,2,30367887.649
1579,2,30042894.765
1580,2,29521946.494
1581,2,31590456.969
1582,2,30873174.86
1583,2,34477890.176
1584,2,109726899.843
1585,2,116902408.207
1586,2,131259768.611
1587,2,121310712.856
1588,2,119175559.233
1589,2,110601230.297
1590,2,104413030.364
1591,2,103698855.084
1592,2,112342174.064
1593,2,115383203.7
1594,2,123645887.975
1595,2,139386691.816
1596,3,45297751.925
1597,3,45798862.289
1598,3,49859358.356
1599,3,47218525.466
1600,3,48931640.997
1601,3,46463004.092
1602,3,43763441.298
1603,3,43869104.825
1604,3,45632637.982
1605,3,49906844.393
1606,3,48510785.626
1607,3,55330702.724
1608,1,76810376.738
1609,1,67468769.167
1610,1,76104294.852
1611,1,73403562.403
1612,1,75022772.05
1613,1,71087209.553
1614,1,71170978.778
1615,1,69362386.921
1616,1,67237884.663
1617,1,72605705.237
1618,1,72081664.274
1619,1,81218000.115
1620,0,52647535.056
1621,0,54368298.249
1622,0,59991694.558
1623,0,56239285.954
1624,0,59544298.999
1625,0,56429984.748
1626,0,59189466.992
1627,0,57268190.384
1628,0,57991874.168
1629,0,62302098.966
1630,0,63101893.952
1631,0,68467912.601
1632,1,56855684.059
1633,1,64488577.399
1634,1,70694430.682
1635,1,70623059.875
1636,1,75023822.245
1637,1,78511456.098
1638,1,81234298.394
1639,1,78107709.553
1640,1,72279743.215
1641,1,73679753.671
1642,1,70790410.952
1643,1,82640451.011
1644,1,90281197.138
1645,1,92904819.005
1646,1,100581846.886
1647,1,99528346.562
1648,1,96677766.549
1649,1,85107492.328
1650,1,82813190.247
1651,1,80417741.732
1652,1,87048281.516
1653,1,100117034.046
1654,1,100821333.773
1655,1,114710891.223
1656,2,36617660.052
1657,2,33351730.843
1658,2,36794362.907
1659,2,37203784.911
1660,2,42298705.923
1661,2,38533596.817
1662,2,36367010.364
1663,2,36302857.059
1664,2,36363536.62
1665,2,40411348.259
1666,2,40922896.259
1667,2,45463404.346
1668,3,51496102.793
1669,3,60551747.383
1670,3,59061112.933
1671,3,57683077.261
1672,3,58820943.574
1673,3,55324665.042
1674,3,56461968.81
1675,3,56806096.59
1676,3,61076921.112
1677,3,62548700.652
1678,3,62092969.39
1679,3,67511526.715
1680,3,131990439.337
1681,3,139515749.291
1682,3,152421711.663
1683,3,140268142.408
1684,3,146101985.705
1685,3,135196878.553
1686,3,139237711.42
1687,3,135516632.817
1688,3,137657483.771
1689,3,146816640.036
1690,3,151261417.911
1691,3,188000170.06
1692,3,30511194.138
1693,3,33548110.697
1694,3,35044986.077
1695,3,32755437.957
1696,3,32836778.447
1697,3,31527372.312
1698,3,30869946.186
1699,3,29826439.026
1700,3,35147593.543
1701,3,37048672.493
1702,3,36762785.263
1703,3,41327405.786
1704,2,83608994.349
1705,2,85135079.223
1706,2,93324732.822
1707,2,84274654.964
1708,2,86385260.576
1709,2,81754925.956
1710,2,77703502.529
1711,2,73186967.311
1712,2,76178730.344
1713,2,82709480.544
1714,2,84674551.744
1715,2,95488799.86
1716,0,87162839.146
1717,0,90903182.696
1718,0,104027046.249
1719,0,100008070.04
1720,0,105331669.253
1721,0,98881300.207
1722,0,99415926.098
1723,0,100525400.112
1724,0,108490293.502
1725,0,111502822.603
1726,0,115816799.722
1727,0,127609591.335
1728,4,33667744.393
1729,4,33922912.913
1730,4,35261072.061
1731,4,33780839.471
1732,4,34823816.39
1733,4,31032999.038
1734,4,31462860.934
1735,4,31747089.629
1736,4,32566975.906
1737,4,33980468.04
1738,4,34012879.53
1739,4,39827894.317
1740,0,67448985.582
1741,0,75664716.952
1742,0,80336464.838
1743,0,77201689.375
1744,0,74597536.228
1745,0,71608174.287
1746,0,66294554.975
1747,0,67736143.683
1748,0,64623073.521
1749,0,66999485.027
1750,0,67981766.72
1751,0,73855533.643
1752,4,70520635.339
1753,4,74315906.722
1754,4,82409474.312
1755,4,76169730.808
1756,4,77669760.76
1757,4,73429201.739
1758,4,63821377.15
1759,4,67050341.332
1760,4,77072941.895
1761,4,82022222.796
1762,4,82397058.873
1763,4,90718701.448
1764,5,69273663.284
1765,5,70190242.992
1766,5,76809761.871
1767,5,70800910.225
1768,5,71356441.129
1769,5,63135641.021
1770,5,65224380.525
1771,5,64665411.633
1772,5,66108898.388
1773,5,69978253.783
1774,5,67832781.551
1775,5,76576675.046
1776,1,40070148.258
1777,1,40867479.179
1778,1,45562072.876
1779,1,43605657.689
1780,1,43471991.075
1781,1,39852391.828
1782,1,39220758.129
1783,1,38392306.675
1784,1,37519952.105
1785,1,50318890.376
1786,1,38887590.055
1787,1,43477963.219
1788,1,54011084.076
1789,1,55479570.673
1790,1,61094032.893
1791,1,58361068.604
1792,1,60462053.058
1793,1,58702874.985
1794,1,57666830.691
1795,1,52879022.523
1796,1,53008538.051
1797,1,55682782.181
1798,1,55034012.463
1799,1,23592243.103
1800,0,64226868.568
1801,0,66148003.176
1802,0,70850005.068
1803,0,69438841.154
1804,0,71596100.149
1805,0,71429821.019
1806,0,67966384.4
1807,0,67566755.061
1808,0,70226029.19
1809,0,73787680.85
1810,0,76935281.675
1811,0,87021755.436
1812,0,79009405.628
1813,0,83356179.498
1814,0,88660490.913
1815,0,84808499.551
1816,0,83834947.5
1817,0,79181725.726
1818,0,79412206.657
1819,0,76955782.15
1820,0,79341101.398
1821,0,86102916.909
1822,0,81101298.482
1823,0,93862594.682
1824,3,63735972.041
1825,3,67183561.425
1826,3,73646124.591
1827,3,69285276.785
1828,3,69406796.125
1829,3,64254210.904
1830,3,65763376.151
1831,3,66629360.851
1832,3,64092501.495
1833,3,67790580.614
1834,3,71675795.028
1835,3,85357171.606
1836,6,35871763.169
1837,6,35995234.048
1838,6,32965546.873
1839,6,29285929.414
1840,6,30038472.14
1841,6,28766420.533
1842,6,30591693.665
1843,6,29606860.221
1844,6,30646492.224
1845,6,32223091.675
1846,6,33154412.6
1847,6,36497669.866
1848,3,87508448.668
1849,3,91331125.944
1850,3,100826352.643
1851,3,94809348.13
1852,3,91746121.032
1853,3,84963184.514
1854,3,82187790.147
1855,3,79829604.385
1856,3,85718199.209
1857,3,93261774.331
1858,3,95024229.995
1859,3,110216829.978
1860,1,30864480.393
1861,1,29762639.102
1862,1,33051630.41
1863,1,31858414.688
1864,1,31892308.655
1865,1,28621368.242
1866,1,30373105.561
1867,1,29898703.075
1868,1,29384245.439
1869,1,31128889.748
1870,1,31532906.516
1871,1,36037288.447
1872,4,21553686.194
1873,4,22290010.875
1874,4,23213077.11
1875,4,23277437.698
1876,4,21210340.179
1877,4,18818541.542
1878,4,18775224.672
1879,4,18976352.802
1880,4,20184781.326
1881,4,21339217.729
1882,4,19843228.438
1883,4,23449074.182
1884,2,57066989.442
1885,2,61104154.759
1886,2,66688015.449
1887,2,65924545.779
1888,2,70970120.357
1889,2,71488644.376
1890,2,73969345.837
1891,2,72902780.464
1892,2,68458662.211
1893,2,70133949.337
1894,2,69213489.393
1895,2,78526573.467
1896,1,107763538.023
1897,1,114168373.114
1898,1,124328909.373
1899,1,120806708.82
1900,1,122443741.152
1901,1,113622778.19
1902,1,112732287.101
1903,1,114067134.377
1904,1,112769365.98
1905,1,123308926.819
1906,1,126167562.729
1907,1,141710650.342
1908,0,70081883.38
1909,0,67352938.307
1910,0,75550898.058
1911,0,80387173.621
1912,0,100859564.676
1913,0,112219272.835
1914,0,109034646.201
1915,0,100969481.18
1916,0,89775130.79
1917,0,87456324.651
1918,0,82911736.892
1919,0,97724521.766
1920,3,48476095.492
1921,3,50091400.111
1922,3,53609465.139
1923,3,51723246.49
1924,3,53208134.733
1925,3,50864771.365
1926,3,49553277.062
1927,3,48068585.566
1928,3,50906753.407
1929,3,55249401.166
1930,3,55791097.103
1931,3,63678113.277
1932,0,48884230.717
1933,0,48854990.535
1934,0,56252578.088
1935,0,53237856.975
1936,0,53445853.557
1937,0,51748003.89
1938,0,53356357.887
1939,0,53196582.376
1940,0,55133656.475
1941,0,55035800.031
1942,0,55690222.389
1943,0,56040287.146
1944,0,96000518.08
1945,0,100160572.48
1946,0,111666382.416
1947,0,112524386.256
1948,0,116974364.894
1949,0,106953723.222
1950,0,108996520.778
1951,0,107111470.988
1952,0,110437671.686
1953,0,116982029.074
1954,0,123339367.761
1955,0,143418717.545
1956,0,27700622.21
1957,0,28247783.49
1958,0,30492764.886
1959,0,28988836.375
1960,0,30200538.082
1961,0,27871167.809
1962,0,28154311.554
1963,0,29481600.077
1964,0,30972606.302
1965,0,35033886.933
1966,0,32211470.414
1967,0,36803525.821
1968,2,34200805.961
1969,2,37474905.522
1970,2,41322488.932
1971,2,41501699.62
1972,2,39493484.906
1973,2,36773885.433
1974,2,38127155.719
1975,2,37319564.071
1976,2,40856867.708
1977,2,45152436.525
1978,2,42660317.14
1979,2,48126490.712
1980,3,48961228.113
1981,3,49342898.657
1982,3,54462271.673
1983,3,49923734.926
1984,3,52075219.814
1985,3,48696625.217
1986,3,49673963.537
1987,3,49244351.834
1988,3,48770876.184
1989,3,52747872.653
1990,3,53485328.584
1991,3,60300723.463
1992,2,34541275.295
1993,2,36190858.436
1994,2,41052930.058
1995,2,38917905.021
1996,2,39509552.622
1997,2,37357844.904
1998,2,37337856.475
1999,2,39252404.827
2000,2,38707281.219
2001,2,39781789.823
2002,2,41838804.78
2003,2,47686215.389
2004,2,33375135.37
2005,2,33254610.883
2006,2,35361106.652
2007,2,34292117.484
2008,2,33895464.914
2009,2,33122223.081
2010,2,33603473.51
2011,2,32644412.192
2012,2,33987014.754
2013,2,37197014.689
2014,2,38678561.865
2015,2,46393641.996
2016,2,108266773.316
2017,2,110253109.062
2018,2,128425786.916
2019,2,126785406.956
2020,2,132981106.257
2021,2,131533996.631
2022,2,135051636.915
2023,2,131265873.809
2024,2,122047825.467
2025,2,131411169.008
2026,2,134183938.522
2027,2,159416520.706
2028,1,42240150.044
2029,1,44525329.225
2030,1,48404870.903
2031,1,49037211.238
2032,1,54861043.324
2033,1,53595095.534
2034,1,51471469.277
2035,1,50368126.252
2036,1,51593827.532
2037,1,53775988.012
2038,1,57285226.108
2039,1,67247577.394
2040,4,45729646.306
2041,4,46345242.427
2042,4,49321968.043
2043,4,46156100.821
2044,4,48926519.368
2045,4,44955456.46
2046,4,45070245.253
2047,4,43758364.515
2048,4,43954151.88
2049,4,48011356.082
2050,4,46338039.676
2051,4,58054900.147
2052,3,66728098.937
2053,3,63938541.656
2054,3,71058546.72
2055,3,66414392.994
2056,3,67142187.893
2057,3,60803245.771
2058,3,60980793.074
2059,3,61385802.708
2060,3,62867266.725
2061,3,68213303.569
2062,3,70868156.438
2063,3,82271869.193
2064,1,66408033.302
2065,1,67076263.216
2066,1,74985748.455
2067,1,71675085.525
2068,1,74218621.263
2069,1,69952039.248
2070,1,72512687.092
2071,1,71213670.762
2072,1,73311359.967
2073,1,75749396.108
2074,1,72471774.972
2075,1,82249553.611
2076,0,102152975.052
2077,0,103268212.927
2078,0,110740012.541
2079,0,105940253.457
2080,0,100634652.713
2081,0,87316783.568
2082,0,84591279.023
2083,0,83582342.386
2084,0,90726832.772
2085,0,97937321.464
2086,0,103473236.663
2087,0,116263566.684
2088,1,38303893.731
2089,1,38236149.776
2090,1,41763813.096
2091,1,49158714.147
2092,1,42838220.547
2093,1,41399316.853
2094,1,42315742.499
2095,1,43058721.335
2096,1,43928501.275
2097,1,47893462.089
2098,1,46515012.492
2099,1,52286917.832
2100,1,57976152.964
2101,1,58034972.163
2102,1,62129414.154
2103,1,59636111.61
2104,1,62539221.512
2105,1,63747408.625
2106,1,65293677.629
2107,1,64672991.813
2108,1,63343777.613
2109,1,66160707.685
2110,1,65097474.106
2111,1,74114008.433
2112,2,39774665.455
2113,2,90395678.483
2114,2,102560619.185
2115,2,100624245.337
2116,2,101962755.877
2117,2,95031193.527
2118,2,94337072.746
2119,2,98769986.388
2120,2,102530898.57
2121,2,110618362.753
2122,2,116810470.245
2123,2,131063217.916
2124,2,125328179.025
2125,2,123724213.917
2126,2,136126121.467
2127,2,128277571.473
2128,2,126078240.486
2129,2,114222751.116
2130,2,111445876.276
2131,2,106957198.324
2132,2,111124930.808
2133,2,123569298.79
2134,2,125831760.726
2135,2,139250629.158
2136,1,75631898.355
2137,1,73965717.514
2138,1,81574446.838
2139,1,79063112.371
2140,1,78586420.03
2141,1,72664917.841
2142,1,77986723.382
2143,1,74677227.427
2144,1,65187811.335
2145,1,67118845.866
2146,1,66689729.17
2147,1,76934286.121
2148,1,75963543.587
2149,1,80575179.209
2150,1,88114426.843
2151,1,79608802.086
2152,1,79363632.522
2153,1,67682851.604
2154,1,67317430.38
2155,1,64896996.371
2156,1,66015261.702
2157,1,71245334.474
2158,1,73399524.813
2159,1,76955278.166
2160,2,26234090.482
2161,2,26281201.067
2162,2,29357921.828
2163,2,28565881.701
2164,2,29617826.965
2165,2,28782385.902
2166,2,28594653.021
2167,2,28597548.335
2168,2,27902615.382
2169,2,29792157.689
2170,2,29432877.121
2171,2,34137059.705
2172,3,83855216.96
2173,3,83214978.343
2174,3,93602866.475
2175,3,90735739.515
2176,3,91814449.831
2177,3,83989994.231
2178,3,78211674.116
2179,3,78670652.183
2180,3,87481920.088
2181,3,90105061.801
2182,3,94295662.283
2183,3,109077719.465
2184,2,84194026.466
2185,2,89148135.634
2186,2,98686366.813
2187,2,93576116.69
2188,2,97338614.514
2189,2,96499024.033
2190,2,102201778.527
2191,2,94661775.67
2192,2,89705474.063
2193,2,97187608.914
2194,2,98363614.572
2195,2,110158836.533
2196,2,137640709.075
2197,2,139096570.158
2198,2,151768143.28
2199,2,139657964.912
2200,2,133844856.416
2201,2,120220856.49
2202,2,118423077.456
2203,2,123979112.444
2204,2,129866407.544
2205,2,142331669.528
2206,2,146178755.092
2207,2,162969565.372
2208,1,79930422.292
2209,1,82837271.082
2210,1,94041149.348
2211,1,90825670.607
2212,1,95162491.237
2213,1,89170014.883
2214,1,89681406.854
2215,1,90544153.603
2216,1,93251045.597
2217,1,102654961.262
2218,1,105539721.925
2219,1,124976586.195
2220,2,124472018.669
2221,2,130014203.004
2222,2,140715203.292
2223,2,134343457.722
2224,2,132038318.55
2225,2,122343345.523
2226,2,121275445.716
2227,2,122796854.141
2228,2,132468546.262
2229,2,138627165.477
2230,2,142307220.187
2231,2,163606131.842
2232,1,69191490.673
2233,1,66794189.118
2234,1,34978261.527
2235,1,70677164.437
2236,1,75572211.977
2237,1,78932730.32
2238,1,84849548.383
2239,1,79123750.727
2240,1,78771687.719
2241,1,83240595.416
2242,1,81549897.883
2243,1,84747595.716
2244,4,55503285.074
2245,4,58250031.552
2246,4,62307105.013
2247,4,58600412.441
2248,4,60245859.607
2249,4,55316398.024
2250,4,55997559.291
2251,4,57404353.533
2252,4,57841772.598
2253,4,61200578.055
2254,4,63615635.883
2255,4,72674490.51
2256,2,87821478.049
2257,2,91413326.065
2258,2,98612583.798
2259,2,103014413.362
2260,2,112968062.37
2261,2,100226368.667
2262,2,97205478.73
2263,2,96141507.115
2264,2,92868205.491
2265,2,96446904.689
2266,2,101507632.866
2267,2,117200896.541
2268,0,68900333.392
2269,0,69066072.449
2270,0,76184664.094
2271,0,73839091.515
2272,0,78297731.315
2273,0,75939505.315
2274,0,75651816.439
2275,0,74656156.95
2276,0,74086304.803
2277,0,82374470.093
2278,0,82066768.951
2279,0,92262535.299
2280,0,118656379.249
2281,0,112590641.076
2282,0,125144733.366
2283,0,128092532.163
2284,0,140831544.208
2285,0,138326478.209
2286,0,139583655.091
2287,0,127219086.736
2288,0,113895482.025
2289,0,106813896.225
2290,0,106926112.052
2291,0,123862826.985
2292,1,86863211.241
2293,1,93171806.508
2294,1,101654046.197
2295,1,94797616.603
2296,1,98435704.268
2297,1,89627827.474
