,выручка,дата_открытия
43257,64493800.085,Новый
43258,65074584.25,Новый
43259,68744637.674,Новый
43260,72775056.177,Новый
43261,75220495.456,Новый
43262,49475243.463,Средний по возрасту
43263,50261264.931,Средний по возрасту
43264,58260234.072,Средний по возрасту
43265,54528984.207,Средний по возрасту
43266,53139889.7,Средний по возрасту
43267,49272672.116,Средний по возрасту
43268,48094411.866,Средний по возрасту
43269,48249090.097,Средний по возрасту
43270,48960610.361,Средний по возрасту
43271,51344086.326,Средний по возрасту
43272,52062487.342,Средний по возрасту
43273,58897479.711,Средний по возрасту
43274,32371497.007,Новый
43275,31362240.386,Новый
43276,36885541.345,Новый
43277,35436317.956,Новый
43278,38212069.089,Новый
43279,38939230.278,Новый
43280,40867953.472,Новый
43281,40857507.409,Новый
43282,38455075.387,Новый
43283,38899494.614,Новый
43284,40933014.122,Новый
43285,46168308.141,Новый
43286,31572205.247,Средний по возрасту
43287,43348467.919,Средний по возрасту
43288,36324172.669,Средний по возрасту
43289,35506170.24,Средний по возрасту
43290,37466952.228,Средний по возрасту
43291,34704502.541,Средний по возрасту
43292,34665042.338,Средний по возрасту
43293,33901331.523,Средний по возрасту
43294,33995508.702,Средний по возрасту
43295,36342611.313,Средний по возрасту
43296,38076914.542,Средний по возрасту
43297,45993150.705,Средний по возрасту
43298,35826858.365,Средний по возрасту
43299,33962169.887,Средний по возрасту
43300,37143486.5,Средний по возрасту
43301,36422219.537,Средний по возрасту
43302,36702047.304,Средний по возрасту
43303,34139593.452,Средний по возрасту
43304,35684463.912,Средний по возрасту
43305,34314521.993,Средний по возрасту
43306,34590189.949,Средний по возрасту
43307,36382677.857,Средний по возрасту
43308,37734239.59,Средний по возрасту
43309,44065251.669,Средний по возрасту
43310,37175413.254,Новый
43311,36737349.817,Новый
43312,41436362.143,Новый
43313,40133792.723,Новый
43314,40784082.238,Новый
43315,39857763.641,Новый
43316,42362618.782,Новый
43317,41405969.938,Новый
43318,41314588.712,Новый
43319,42658177.402,Новый
43320,40837288.241,Новый
43321,45688291.243,Новый
43322,71284046.48,Новый
43323,75199254.69,Новый
43324,82056184.87,Новый
43325,79489754.002,Новый
43326,84279575.78,Новый
43327,75961230.75,Новый
43328,70276752.783,Новый
43329,65606962.814,Новый
43330,69063955.237,Новый
43331,75992132.883,Новый
43332,71143723.456,Новый
43333,82599830.983,Новый
43334,21708924.29,Средний по возрасту
43335,22711607.49,Средний по возрасту
43336,25649340.065,Средний по возрасту
43337,26170280.453,Средний по возрасту
43338,27589214.111,Средний по возрасту
43339,26912961.627,Средний по возрасту
43340,29420781.088,Средний по возрасту
43341,28387544.279,Средний по возрасту
43342,27353516.309,Средний по возрасту
43343,29375754.596,Средний по возрасту
43344,28516570.921,Средний по возрасту
43345,32955197.543,Средний по возрасту
43346,39979168.534,Средний по возрасту
43347,40691650.278,Средний по возрасту
43348,39498978.919,Средний по возрасту
43349,38592235.006,Средний по возрасту
43350,40359092.778,Средний по возрасту
43351,40038619.719,Средний по возрасту
43352,42984091.513,Средний по возрасту
43353,41825598.039,Средний по возрасту
43354,40215766.488,Средний по возрасту
43355,39921557.554,Средний по возрасту
43356,38720034.471,Средний по возрасту
43357,43619572.36,Средний по возрасту
43358,67203390.617,Новый
43359,72244004.92,Новый
43360,77562309.979,Новый
43361,74165050.301,Новый
43362,75645650.866,Новый
43363,61954004.059,Новый
43364,59230905.571,Новый
43365,57378802.721,Новый
43366,58700279.755,Новый
43367,63935533.295,Новый
43368,64041788.384,Новый
43369,71617247.601,Новый
43370,93240660.193,Средний по возрасту
43371,95984256.586,Средний по возрасту
43372,103501128.073,Средний по возрасту
43373,100232902.932,Средний по возрасту
43374,102195546.643,Средний по возрасту
43375,92445708.436,Средний по возрасту
43376,90921448.346,Средний по возрасту
43377,88000616.039,Средний по возрасту
43378,83134601.356,Средний по возрасту
43379,86076984.89,Средний по возрасту
43380,88757750.671,Средний по возрасту
43381,94074823.074,Средний по возрасту
43382,52009779.624,Новый
43383,51873909.8,Новый
43384,57587934.035,Новый
43385,52336889.564,Новый
43386,52997905.962,Новый
43387,53462416.246,Новый
43388,54911804.675,Новый
43389,52844648.053,Новый
43390,48575101.108,Новый
43391,51809000.918,Новый
43392,50689887.087,Новый
43393,59804057.086,Новый
43394,39936719.987,Новый
43395,41622378.024,Новый
43396,48795258.375,Новый
43397,42669225.149,Новый
43398,41503734.526,Новый
43399,38411927.235,Новый
43400,38326021.178,Новый
43401,36086984.538,Новый
43402,33135427.463,Новый
43403,35292522.201,Новый
43404,42186419.296,Новый
43405,53924261.879,Новый
43406,48202367.989,Новый
43407,44616143.116,Новый
43408,48845059.307,Новый
43409,46424428.499,Новый
